"No.","Time","Source","Destination","Protocol","Length","Info"
"10496","3326.840864","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xeca3, seq=3/768, ttl=255 (request in 10495)"
"10497","3326.848728","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xf3a3, seq=3/768, ttl=64 (reply in 10498)"
"10498","3326.849482","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf3a3, seq=3/768, ttl=255 (request in 10497)"
"10499","3326.852476","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xf5a3, seq=3/768, ttl=64 (reply in 10500)"
"10500","3326.853355","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf5a3, seq=3/768, ttl=255 (request in 10499)"
"10501","3326.853475","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xf6a3, seq=3/768, ttl=64 (reply in 10502)"
"10502","3326.854354","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf6a3, seq=3/768, ttl=255 (request in 10501)"
"10503","3327.841782","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xeca3, seq=4/1024, ttl=64 (reply in 10504)"
"10504","3327.842785","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xeca3, seq=4/1024, ttl=255 (request in 10503)"
"10505","3327.850526","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xf3a3, seq=4/1024, ttl=64 (reply in 10506)"
"10506","3327.851405","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf3a3, seq=4/1024, ttl=255 (request in 10505)"
"10507","3327.853024","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xf5a3, seq=4/1024, ttl=64 (reply in 10508)"
"10508","3327.853904","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf5a3, seq=4/1024, ttl=255 (request in 10507)"
"10509","3327.854273","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xf6a3, seq=4/1024, ttl=64 (reply in 10510)"
"10510","3327.855153","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf6a3, seq=4/1024, ttl=255 (request in 10509)"
"10511","3335.051505","10.1.80.5","10.1.60.5","DNS","72","Standard query 0xbbf8 SOA usma.bluenet"
"10512","3335.053883","10.1.60.5","10.1.80.5","DNS","118","Standard query response 0xbbf8 SOA usma.bluenet SOA ns1.usma.bluenet"
"10513","3335.085359","10.1.80.5","10.1.60.5","TCP","62","1510  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1"
"10514","3335.086239","10.1.60.5","10.1.80.5","TCP","60","53  >  1510 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"10515","3335.648286","10.1.80.5","10.1.60.5","TCP","62","[TCP Spurious Retransmission] 1510  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1"
"10516","3335.649414","10.1.60.5","10.1.80.5","TCP","60","53  >  1510 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"10517","3336.195346","10.1.80.5","10.1.60.5","TCP","62","[TCP Spurious Retransmission] 1510  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1360 SACK_PERM=1"
"10518","3336.196349","10.1.60.5","10.1.80.5","TCP","60","53  >  1510 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"10519","3356.256920","10.1.60.253","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb6fc, seq=0/0, ttl=64 (reply in 10520)"
"10520","3356.257797","10.1.60.5","10.1.60.253","ICMP","98","Echo (ping) reply    id=0xb6fc, seq=0/0, ttl=255 (request in 10519)"
"10521","3356.297393","10.1.60.253","10.1.60.73","ICMP","98","Echo (ping) request  id=0xb9fc, seq=0/0, ttl=64 (reply in 10522)"
"10522","3356.298150","10.1.60.73","10.1.60.253","ICMP","98","Echo (ping) reply    id=0xb9fc, seq=0/0, ttl=255 (request in 10521)"
"10523","3356.466796","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0xc2fc, seq=0/0, ttl=64 (reply in 10524)"
"10524","3356.467675","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0xc2fc, seq=0/0, ttl=255 (request in 10523)"
"10525","3359.500178","10.1.60.253","10.1.60.5","DNS","76","Standard query 0xad3d A ns1.usma.bluenet"
"10526","3359.504801","10.1.60.5","10.1.60.253","DNS","92","Standard query response 0xad3d A ns1.usma.bluenet A 10.1.60.5"
"10527","3359.590122","10.1.60.253","10.1.60.5","DNS","79","Standard query 0x4f0e A jabber.usma.bluenet"
"10528","3359.592870","10.1.60.253","10.1.60.5","DNS","77","Standard query 0xe0ec A smtp.usma.bluenet"
"10529","3359.596124","10.1.60.5","10.1.60.253","DNS","93","Standard query response 0xe0ec A smtp.usma.bluenet A 10.1.60.25"
"10530","3359.597747","10.1.60.5","10.1.60.253","DNS","95","Standard query response 0x4f0e A jabber.usma.bluenet A 10.1.60.73"
"10531","3359.764272","10.1.60.253","10.1.60.5","ICMP","98","Echo (ping) request  id=0x23fe, seq=0/0, ttl=64 (reply in 10532)"
"10532","3359.765151","10.1.60.5","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x23fe, seq=0/0, ttl=255 (request in 10531)"
"10533","3359.824487","10.1.60.253","10.1.60.25","ICMP","98","Echo (ping) request  id=0x2bfe, seq=0/0, ttl=64 (reply in 10534)"
"10534","3359.825366","10.1.60.25","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x2bfe, seq=0/0, ttl=255 (request in 10533)"
"10535","3359.837729","10.1.60.253","10.1.60.25","TCP","74","63717  >  25 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=91044995 TSecr=0"
"10536","3359.838733","10.1.60.25","10.1.60.253","TCP","74","25  >  63717 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=1939722864 TSecr=91044995"
"10537","3359.839103","10.1.60.253","10.1.60.25","TCP","66","63717  >  25 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=91044995 TSecr=1939722864"
"10538","3359.842231","10.1.60.25","10.1.60.253","SMTP","89","S: 220 smtp.usma.bluenet"
"10539","3359.842976","10.1.60.253","10.1.60.25","SMTP","80","C: HELO monitor"
"10540","3359.843606","10.1.60.25","10.1.60.253","SMTP","89","S: 250 smtp.usma.bluenet"
"10541","3359.844225","10.1.60.253","10.1.60.25","SMTP","72","C: QUIT"
"10542","3359.844855","10.1.60.25","10.1.60.253","SMTP","81","S: 221 2.0.0 Bye"
"10543","3359.845104","10.1.60.25","10.1.60.253","TCP","66","25  >  63717 [FIN, ACK] Seq=62 Ack=21 Win=66608 Len=0 TSval=1939722864 TSecr=91044996"
"10544","3359.845349","10.1.60.253","10.1.60.25","TCP","66","63717  >  25 [ACK] Seq=21 Ack=63 Win=66592 Len=0 TSval=91044996 TSecr=1939722864"
"10545","3359.845599","10.1.60.253","10.1.60.25","TCP","66","63717  >  25 [FIN, ACK] Seq=21 Ack=63 Win=66608 Len=0 TSval=91044996 TSecr=1939722864"
"10546","3359.846104","10.1.60.25","10.1.60.253","TCP","66","25  >  63717 [ACK] Seq=63 Ack=22 Win=66600 Len=0 TSval=1939722864 TSecr=91044996"
"10547","3359.869711","10.1.60.253","10.1.60.73","ICMP","98","Echo (ping) request  id=0x31fe, seq=0/0, ttl=64 (reply in 10548)"
"10548","3359.870590","10.1.60.73","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x31fe, seq=0/0, ttl=255 (request in 10547)"
"10549","3359.875083","10.1.60.253","10.1.60.5","DNS","76","Standard query 0x428b A www.usma.bluenet"
"10550","3359.877211","10.1.60.5","10.1.60.253","DNS","92","Standard query response 0x428b A www.usma.bluenet A 10.1.60.187"
"10551","3359.887076","10.1.60.253","10.1.60.73","TCP","74","49292  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=91045000 TSecr=0"
"10552","3359.888080","10.1.60.73","10.1.60.253","TCP","74","5222  >  49292 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=130694445 TSecr=91045000"
"10553","3359.888450","10.1.60.253","10.1.60.73","TCP","66","49292  >  5222 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=91045000 TSecr=130694445"
"10554","3359.888824","10.1.60.253","10.1.60.73","XMPP/XML","162","STREAM > host "
"10555","3359.889454","10.1.60.73","10.1.60.253","TCP","66","[TCP Window Update] 5222  >  49292 [ACK] Seq=1 Ack=1 Win=72400 Len=0 TSval=130694447 TSecr=91045000"
"10556","3359.893077","10.1.60.73","10.1.60.253","XMPP/XML","244","STREAM < jabber.usma.bluenet "
"10557","3359.893697","10.1.60.253","10.1.60.73","XMPP/XML","83","STREAM END"
"10558","3359.893820","10.1.60.253","10.1.60.73","TCP","66","49292  >  5222 [FIN, ACK] Seq=114 Ack=179 Win=66608 Len=0 TSval=91045001 TSecr=130694450"
"10559","3359.894451","10.1.60.73","10.1.60.253","TCP","66","5222  >  49292 [ACK] Seq=179 Ack=115 Win=72280 Len=0 TSval=130694451 TSecr=91045001"
"10560","3359.895701","10.1.60.73","10.1.60.253","TCP","66","5222  >  49292 [FIN, ACK] Seq=179 Ack=115 Win=72280 Len=0 TSval=130694452 TSecr=91045001"
"10561","3359.896070","10.1.60.253","10.1.60.73","TCP","66","49292  >  5222 [ACK] Seq=115 Ack=180 Win=66600 Len=0 TSval=91045001 TSecr=130694452"
"10562","3359.956036","10.1.60.253","10.1.60.187","TCP","74","55200  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=91045007 TSecr=0"
"10563","3359.957166","10.1.60.187","10.1.60.253","TCP","74","443  >  55200 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=47951985 TSecr=91045007 WS=64"
"10564","3359.957660","10.1.60.253","10.1.60.187","TCP","66","55200  >  443 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=91045007 TSecr=47951985"
"10565","3360.019999","10.1.60.253","10.1.60.187","SSLv2","202","Client Hello"
"10566","3360.020879","10.1.60.187","10.1.60.253","TCP","66","443  >  55200 [ACK] Seq=1 Ack=137 Win=6912 Len=0 TSval=47952049 TSecr=91045013"
"10567","3360.032622","10.1.60.187","10.1.60.253","TLSv1","1514","Server Hello, Certificate"
"10568","3360.032746","10.1.60.187","10.1.60.253","TLSv1","163","Server Key Exchange, Server Hello Done"
"10569","3360.033241","10.1.60.253","10.1.60.187","TCP","66","55200  >  443 [ACK] Seq=137 Ack=1546 Win=65056 Len=0 TSval=91045015 TSecr=47952058"
"10570","3360.144178","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0x49fe, seq=0/0, ttl=64 (reply in 10571)"
"10571","3360.145057","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x49fe, seq=0/0, ttl=255 (request in 10570)"
"10572","3360.206642","10.1.60.253","10.1.60.187","TLSv1","264","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"10573","3360.211764","10.1.60.253","10.1.60.187","TCP","74","64294  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=91045033 TSecr=0"
"10574","3360.212643","10.1.60.187","10.1.60.253","TCP","74","80  >  64294 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=47952241 TSecr=91045033 WS=64"
"10575","3360.213013","10.1.60.253","10.1.60.187","TCP","66","64294  >  80 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=91045033 TSecr=47952241"
"10576","3360.213387","10.1.60.253","10.1.60.187","HTTP","181","GET / HTTP/1.0 "
"10577","3360.214142","10.1.60.187","10.1.60.253","TCP","66","80  >  64294 [ACK] Seq=1 Ack=116 Win=5824 Len=0 TSval=47952242 TSecr=91045033"
"10578","3360.215142","10.1.60.187","10.1.60.253","HTTP","472","HTTP/1.1 302 Found  (text/html)"
"10579","3360.215266","10.1.60.187","10.1.60.253","TCP","66","80  >  64294 [FIN, ACK] Seq=407 Ack=116 Win=5824 Len=0 TSval=47952243 TSecr=91045033"
"10580","3360.215391","10.1.60.187","10.1.60.253","TLSv1","125","Change Cipher Spec, Encrypted Handshake Message"
"10581","3360.215636","10.1.60.253","10.1.60.187","TCP","66","64294  >  80 [ACK] Seq=116 Ack=408 Win=66200 Len=0 TSval=91045033 TSecr=47952242"
"10582","3360.215886","10.1.60.253","10.1.60.187","TCP","66","64294  >  80 [FIN, ACK] Seq=116 Ack=408 Win=66608 Len=0 TSval=91045033 TSecr=47952242"
"10583","3360.216516","10.1.60.187","10.1.60.253","TCP","66","80  >  64294 [ACK] Seq=408 Ack=117 Win=5824 Len=0 TSval=47952244 TSecr=91045033"
"10584","3360.216636","10.1.60.253","10.1.60.187","TLSv1","252","Application Data, Application Data"
"10585","3360.221763","10.1.60.187","10.1.60.253","TLSv1","1514","Application Data, Application Data"
"10586","3360.222262","10.1.60.187","10.1.60.253","TLSv1","611","Application Data, Application Data, Application Data"
"10587","3360.222266","10.1.60.187","10.1.60.253","TLSv1","103","Encrypted Alert"
"10588","3360.222387","10.1.60.187","10.1.60.253","TCP","66","443  >  55200 [FIN, ACK] Seq=3635 Ack=521 Win=9024 Len=0 TSval=47952248 TSecr=91045033"
"10589","3360.222632","10.1.60.253","10.1.60.187","TCP","66","55200  >  443 [ACK] Seq=521 Ack=3598 Win=64808 Len=0 TSval=91045034 TSecr=47952247"
"10590","3360.222756","10.1.60.253","10.1.60.187","TCP","66","55200  >  443 [ACK] Seq=521 Ack=3636 Win=64768 Len=0 TSval=91045034 TSecr=47952248"
"10591","3360.243870","10.1.60.253","10.1.60.187","TLSv1","103","Encrypted Alert"
"10592","3360.244369","10.1.60.253","10.1.60.187","TCP","66","55200  >  443 [FIN, ACK] Seq=558 Ack=3636 Win=66608 Len=0 TSval=91045036 TSecr=47952248"
"10593","3360.244999","10.1.60.187","10.1.60.253","TCP","66","443  >  55200 [ACK] Seq=3636 Ack=559 Win=9024 Len=0 TSval=47952273 TSecr=91045036"
"10594","3360.770192","10.1.60.253","10.1.60.5","ICMP","98","Echo (ping) request  id=0x23fe, seq=1/256, ttl=64 (reply in 10595)"
"10595","3360.771072","10.1.60.5","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x23fe, seq=1/256, ttl=255 (request in 10594)"
"10596","3360.829283","10.1.60.253","10.1.60.25","ICMP","98","Echo (ping) request  id=0x2bfe, seq=1/256, ttl=64 (reply in 10597)"
"10597","3360.830162","10.1.60.25","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x2bfe, seq=1/256, ttl=255 (request in 10596)"
"10598","3360.880254","10.1.60.253","10.1.60.73","ICMP","98","Echo (ping) request  id=0x31fe, seq=1/256, ttl=64 (reply in 10599)"
"10599","3360.881135","10.1.60.73","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x31fe, seq=1/256, ttl=255 (request in 10598)"
"10600","3361.151223","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0x49fe, seq=1/256, ttl=64 (reply in 10601)"
"10601","3361.152227","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x49fe, seq=1/256, ttl=255 (request in 10600)"
"10602","3361.780361","10.1.60.253","10.1.60.5","ICMP","98","Echo (ping) request  id=0x23fe, seq=2/512, ttl=64 (reply in 10603)"
"10603","3361.781240","10.1.60.5","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x23fe, seq=2/512, ttl=255 (request in 10602)"
"10604","3361.840326","10.1.60.253","10.1.60.25","ICMP","98","Echo (ping) request  id=0x2bfe, seq=2/512, ttl=64 (reply in 10605)"
"10605","3361.841205","10.1.60.25","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x2bfe, seq=2/512, ttl=255 (request in 10604)"
"10606","3361.890672","10.1.60.253","10.1.60.73","ICMP","98","Echo (ping) request  id=0x31fe, seq=2/512, ttl=64 (reply in 10607)"
"10607","3361.891426","10.1.60.73","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x31fe, seq=2/512, ttl=255 (request in 10606)"
"10608","3362.160392","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0x49fe, seq=2/512, ttl=64 (reply in 10609)"
"10609","3362.161271","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x49fe, seq=2/512, ttl=255 (request in 10608)"
"10610","3362.791029","10.1.60.253","10.1.60.5","ICMP","98","Echo (ping) request  id=0x23fe, seq=3/768, ttl=64 (reply in 10611)"
"10611","3362.791908","10.1.60.5","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x23fe, seq=3/768, ttl=255 (request in 10610)"
"10612","3362.851493","10.1.60.253","10.1.60.25","ICMP","98","Echo (ping) request  id=0x2bfe, seq=3/768, ttl=64 (reply in 10613)"
"10613","3362.852373","10.1.60.25","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x2bfe, seq=3/768, ttl=255 (request in 10612)"
"10614","3362.902340","10.1.60.253","10.1.60.73","ICMP","98","Echo (ping) request  id=0x31fe, seq=3/768, ttl=64 (reply in 10615)"
"10615","3362.903094","10.1.60.73","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x31fe, seq=3/768, ttl=255 (request in 10614)"
"10616","3363.172059","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0x49fe, seq=3/768, ttl=64 (reply in 10617)"
"10617","3363.172938","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x49fe, seq=3/768, ttl=255 (request in 10616)"
"10618","3363.800697","10.1.60.253","10.1.60.5","ICMP","98","Echo (ping) request  id=0x23fe, seq=4/1024, ttl=64 (reply in 10619)"
"10619","3363.801576","10.1.60.5","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x23fe, seq=4/1024, ttl=255 (request in 10618)"
"10620","3363.861287","10.1.60.253","10.1.60.25","ICMP","98","Echo (ping) request  id=0x2bfe, seq=4/1024, ttl=64 (reply in 10621)"
"10621","3363.862041","10.1.60.25","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x2bfe, seq=4/1024, ttl=255 (request in 10620)"
"10622","3363.912008","10.1.60.253","10.1.60.73","ICMP","98","Echo (ping) request  id=0x31fe, seq=4/1024, ttl=64 (reply in 10623)"
"10623","3363.912887","10.1.60.73","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x31fe, seq=4/1024, ttl=255 (request in 10622)"
"10624","3364.181603","10.1.60.253","10.1.60.187","ICMP","98","Echo (ping) request  id=0x49fe, seq=4/1024, ttl=64 (reply in 10625)"
"10625","3364.182482","10.1.60.187","10.1.60.253","ICMP","98","Echo (ping) reply    id=0x49fe, seq=4/1024, ttl=255 (request in 10624)"
"10626","3367.301057","10.1.10.5","10.1.60.5","DNS","80","Standard query 0x7394 SOA 60.1.10.in-addr.arpa"
"10627","3367.303310","10.1.60.5","10.1.10.5","DNS","134","Standard query response 0x7394 SOA 60.1.10.in-addr.arpa SOA usma.bluenet"
"10628","3367.327541","10.1.10.5","10.1.60.5","TCP","62","4089  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1160 SACK_PERM=1"
"10629","3367.328420","10.1.60.5","10.1.10.5","TCP","60","53  >  4089 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"10630","3367.737555","10.1.10.5","10.1.60.5","TCP","62","[TCP Spurious Retransmission] 4089  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1160 SACK_PERM=1"
"10631","3367.738434","10.1.60.5","10.1.10.5","TCP","60","53  >  4089 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"10632","3368.284365","10.1.10.5","10.1.60.5","TCP","62","[TCP Spurious Retransmission] 4089  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1160 SACK_PERM=1"
"10633","3368.285369","10.1.60.5","10.1.10.5","TCP","60","53  >  4089 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"10634","3371.030922","Cisco_8d:d3:98","CDP/VTP/DTP/PAgP/UDLD","CDP","376","Device ID: Switch  Port ID: GigabitEthernet0/24  "
"10635","3377.901079","10.1.60.203","10.1.60.187","TCP","74","56048  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=300391668 TSecr=0"
"10636","3377.902082","10.1.60.187","10.1.60.203","TCP","74","80  >  56048 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=47969931 TSecr=300391668 WS=64"
"10637","3377.902201","10.1.60.203","10.1.60.187","TCP","66","56048  >  80 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=300391669 TSecr=47969931"
"10638","3377.902700","10.1.60.203","10.1.60.187","HTTP","181","GET / HTTP/1.0 "
"10639","3377.903456","10.1.60.187","10.1.60.203","TCP","66","80  >  56048 [ACK] Seq=1 Ack=116 Win=5824 Len=0 TSval=47969932 TSecr=300391670"
"10640","3377.904455","10.1.60.187","10.1.60.203","HTTP","472","HTTP/1.1 302 Found  (text/html)"
"10641","3377.904458","10.1.60.187","10.1.60.203","TCP","66","80  >  56048 [FIN, ACK] Seq=407 Ack=116 Win=5824 Len=0 TSval=47969933 TSecr=300391670"
"10642","3377.904699","10.1.60.203","10.1.60.187","TCP","66","56048  >  80 [ACK] Seq=116 Ack=408 Win=66200 Len=0 TSval=300391672 TSecr=47969933"
"10643","3377.904823","10.1.60.203","10.1.60.187","TCP","66","56048  >  80 [FIN, ACK] Seq=116 Ack=408 Win=66608 Len=0 TSval=300391672 TSecr=47969933"
"10644","3377.905454","10.1.60.187","10.1.60.203","TCP","66","80  >  56048 [ACK] Seq=408 Ack=117 Win=5824 Len=0 TSval=47969934 TSecr=300391672"
"10645","3377.917442","10.1.60.203","10.1.60.73","TCP","74","64247  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=300391684 TSecr=0"
"10646","3377.918446","10.1.60.73","10.1.60.203","TCP","74","5222  >  64247 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=933493589 TSecr=300391684"
"10647","3377.919190","10.1.60.203","10.1.60.73","TCP","66","64247  >  5222 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=300391686 TSecr=933493589"
"10648","3377.919565","10.1.60.203","10.1.60.25","TCP","74","50748  >  25 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=300391687 TSecr=0"
"10649","3377.919690","10.1.60.203","10.1.60.73","XMPP/XML","162","STREAM > host "
"10650","3377.920195","10.1.60.73","10.1.60.203","TCP","66","[TCP Window Update] 5222  >  64247 [ACK] Seq=1 Ack=1 Win=72400 Len=0 TSval=933493591 TSecr=300391686"
"10651","3377.920445","10.1.60.25","10.1.60.203","TCP","74","25  >  50748 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=3781036295 TSecr=300391687"
"10652","3377.920565","10.1.60.203","10.1.60.25","TCP","66","50748  >  25 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=300391688 TSecr=3781036295"
"10653","3377.923194","10.1.60.25","10.1.60.203","SMTP","89","S: 220 smtp.usma.bluenet"
"10654","3377.924318","10.1.60.73","10.1.60.203","XMPP/XML","244","STREAM < jabber.usma.bluenet "
"10655","3377.926687","10.1.60.203","10.1.60.25","SMTP","98","C: HELO footballbat2.usma.bluenet"
"10656","3377.926811","10.1.60.203","10.1.60.73","XMPP/XML","83","STREAM END"
